content,label,rating
"4.5/5. I used to be a regular here during my teens, but ultimately started to become an adult and had less time to go out. I came here once last year in July and it was as loud and energetic as I remember it.  However, this review is based on my latest visit - tonight. I had called to make reservations Thursday evening for Saturday evening for 2. I asked for the bar, but the bar is only first come first served. Understandable. When I arrived right on time, there was a noticable wait at the front with people waiting to be seated. There were people outside too, but I'm not sure if they were in line waiting to be seated either. When I walked in, I waited for the host to finish a phone call. Funny thing! My phone started ringing. He was calling me to see if I would be coming I guess, since I was there at the very moment my reservation was and people were waiting. We were seated in a booth in front of the kitchen. The music wasn't as loud as I remember, which I liked because man, my ears would ring sometimes when I used to come here regularly. My server was Alessia. She came over and wrote her name on the dining room paper, which was helpful for us to flag her down by name later. The menu is no longer a laminated flip-open menu. It's now a double sided piece of paper listing all their food. We ordered our drinks and an appetizer first.   I ordered the Lobster and Crab Dip appetizer, which was my favourite dish here during my teen years. Glad it's still there! Still as good as ever. I also ordered the Perfect Cosmo, which was good...but then I ordered the Blue Raspberry Lemonade after and really wish I ordered just that instead (and Jacked it up - add 1oz for $3.33) because it was really good. I definitely recommend the Blue Raspberry Lemonade if you want to order a drink.  My main dish was the Brie Burger, and I subbed the fries for yam fries. Yam fries were good; I love their sauce there. The Brie Burger wasn't the best burger I've ever had, and especially not for that price point ($15.94). It was decent. I was so stuffed that I couldn't finish my burger. I had a glass of chardonnay sauvignon after. Alessia was very personable and easy to flag down when we wanted to order more drinks.  Overall, quality food, drinks, and service. There was one pesky fruit fly having fun flying around my food and wine, but that's the only bad thing I can say about this experience.",1,1
Went in for a quick bite and was not disappointed much. Got the blt poutine and the crab lobster dips. The poutine was no where near as good as the poutine choices from last year. Cheese was squeaky so that was well done. The dip has always been the appetiser I order. The amount of dip seems to have diminished from other restaurants but its still tasty. Good place! Could be slightly better though,1,1
"Was a go to place for years got tired of the menu so stopped going. Seen some new items decided to go back, food was okay but our server was great and friendly. They had a special of 1lb of free wings after 5 for each guest which was amazing. They were pretty good but that's a lot of free food, we got there around 4:30 my friend was ordering 2lbs of wings waitress went out of her way to say order a pound and bring out the other lb after. Good job.",1,1
Good bar food. Sports bar atmosphere. Try the  7oz steak topped with mushrooms with side of loaded mashed potatoes.,1,1
"My favorite bar and grill! Great music, environment and bar food.   I miss the dessert with the warm cookie with ice cream, bananas, strawberries, raspberry sauce, caramel, whipped cream and a cheery on top!!! Why would you remove that? WHY?! LOL",1,1
"I love Jack Astors food, especially the pan garlic bread, it has lots of flavour and is just amazing!   On a typical Friday or Saturday there is always a wait for a seat but is never too long.   Our waitress last night was super on top of the ball, except the pop came back diet but it seems everywhere we ask for lime they assume it's diet because alot of restaurants use that to tell the difference between regular and diet.  I had the steak, it was my first time trying it, it comes with two sides, the baked potato was huge and good and the steak was OK, wasn't excellent but wasn't a steakhouse either.  My boyfriend got the steak fajita like he always does, and it was excellent. It is always a hit and miss, sometimes it's really delicious and other times it barely has the meat cooked.   I also find that MOST of the Jack locations are the same but then there are a couple who seem to follow their own ways the food is similar but not the same..  Overall, this location always seems to be great!",1,1
"With great places to eat comes great waiting times...or not so great. But i have (happily) waited 40minutes to be seated at Jacks because for a franchise there is nothing else like it. Good food, good drinks and fun atmosphere. You walk in and you can literally feel yourself de-stress. The posters help.  Try absolutely anything on their menu because its all good. I highly recommend the crab dip!! Their nachos are good too- i opt for sans chilli (too heavy) but thats just me. My faves: chicken parm & bowties, fajitas and fish&chips.   Raspberry twister in their outside patio (ahh summer) Big groups can enjoy their own private elvis booth. Its a corner booth with wall to wall elvis heads.",1,1
Great place to get your hair cut. They are students so it's not as pricy. But they do a really good job.,1,1
"So being a student, I attempt to network my way into places... I met a young lady wearing some pretty righteous bling on her phalanges and found that she is a nail tech student as well...so we got our nails done here and it turned out great!",1,1
"i go here all the time.  used to go to Aveda spa but now that i'm in a budget, i'm using this spa school instead.  i get my hair , facials and highlights done here all the time.  price is way cheaper but the quality is decent.",1,1
